start_station_id,start_station_name,start_lat,start_lng,matched_station_id,matched_station_name,GEOID,match_method,confidence_note
2472.02,Shore Rd & 86 St,40.62561000000001,-74.04079,2124036994734951288,Shore Rd & 86 St,36047005000,exact_name_plus_nearest_coord,high (distance 0.0 m)
2488.09,6 Ave & 78 St,40.62569,-74.02119,2123940148896639644,6 Ave & 78 St,36047014200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2497.07,3 Ave & 81 St,40.62700000000001,-74.02948,2123939659270367896,3 Ave & 81 St,36047004600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2506.10,83 St & Narrows Ave,40.62757,-74.03838,2126623007192357636,83 St & Narrows Ave,36047004600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2506.11,Colonial Rd & 83 St,40.62691,-74.03563999999999,2126623199408050430,Colonial Rd & 83 St,36047004600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2533.04,79 St & 5 Ave,40.62646000000001,-74.02366999999998,2124425954553309758,79 St & 5 Ave,36047013600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2569.07,6 Ave & 74 St,40.629233,-74.01986399999998,2137774972219769002,6 Ave & 74 St,36047013400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2578.16,3 Ave & 77 St,40.62991,-74.02834000000003,2124382079594320876,3 Ave & 77 St,36047006400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2578.17,4 Ave & 76 St,40.63005,-74.02550000000001,2126622241630343402,4 Ave & 76 St,36047006400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2615.05,Bay Ridge Pkwy & 5 Ave,40.62966999999998,-74.02275000000003,2123938400844950144,Bay Ridge Pkwy & 5 Ave,36047013400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2625.01,78 St & Ridge Blvd,40.62994,-74.03121,2124036103510616644,78 St & Ridge Blvd,36047006400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2635.08,Shore Rd & 80 St,40.63073999999999,-74.03961999999997,2126621627432855870,Shore Rd & 80 St,36047004400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2660.09,4 Ave & 72 St,40.63283,-74.02439,2124425670552673214,4 Ave & 72 St,36047006600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2671.05,77 St & Colonial Rd,40.63121,-74.03318000000002,2126621966735272262,77 St & Colonial Rd,36047004400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2698.07,68 St & 5 Ave,40.634159999999994,-74.02058,2124425439157234232,68 St & 5 Ave,36047012600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2708.07,73 St & Ridge Blvd,40.63349000000001,-74.02976,2124381939991318658,73 St & Ridge Blvd,36047006600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2717.06,Shore Rd & 74 St,40.63414000000001,-74.03699,2126224876714496782,Shore Rd & 74 St,36047003800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2733.03,67 St & Erik Pl,40.63338500000001,-74.01656200000002,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,67 St & Erik Pl,36047012600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2743.04,68 St & 4 Ave,40.63536999999999,-74.02342,2124035976827702128,68 St & 4 Ave,36047006800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2754.05,Colonial Rd & 71 St,40.635369999999995,-74.03201999999999,2126621026154598618,Colonial Rd & 71 St,36047003600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2782.02,5 Ave & 67 St,40.635774197779426,-74.01991256087693,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,5 Ave & 67 St,36047012600,exact_name_plus_nearest_coord,high (distance 21.8 m)
2793.07,Ovington Ave & 3 Ave,40.63486999999999,-74.02625000000003,2123939077451327830,Ovington Ave & 3 Ave,36047006800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2818.01,Ditmas Ave & McDonald Ave,40.63548000000001,-73.97825,2138075988152462096,Ditmas Ave & McDonald Ave,36047047800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2821.05,7 Ave & 62 St,40.63556000000001,-74.01297999999981,5d101095-011e-4541-ae64-bed8b52807b3,7 Ave & 62 St,36047011800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2832.03,4 Ave & Shore Road Dr,40.637032999999995,-74.02214099999996,eb217a2c-1dd0-4690-a34e-ecc1a708f883,4 Ave & Shore Road Dr,36047012600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2843.01,Colonial Rd & 68 St,40.63840999999999,-74.03093,2123939242997647892,Colonial Rd & 68 St,36047003400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2843.13,70 St & Ridge Blvd,40.63595999999998,-74.02908,2126224759932600578,70 St & Ridge Blvd,36047003600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2861.02,57 St & 7 Ave,40.638566,-74.01014700000002,30a75e12-5327-48f0-8155-3925aa934054,57 St & 7 Ave,36047010200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2868.03,15 Ave & 37 St,40.63898999999999,-73.98074,2121032973750651666,15 Ave & 37 St,36047022800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2872.02,63 St & 5 Ave,40.637660000000075,-74.01781999999994,b43ecf62-4c9d-4b06-ac9a-5837084f769f,63 St & 5 Ave,36047012200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2883.03,3 Ave & Wakeman Pl,40.63824599999998,-74.02471399999988,ebfafca3-5818-4e6f-8374-98f44a0ca0c6,3 Ave & Wakeman Pl,36047002200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2898.01,Cortelyou Rd & Stratford Rd,40.639659999999964,-73.96806999999994,1817432787057164808,Cortelyou Rd & Stratford Rd,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2908.02,E 3 St & Cortelyou Rd,40.638279999999995,-73.97650000000002,2121033322026834516,E 3 St & Cortelyou Rd,36047048800,exact_name_plus_nearest_coord,high (distance 0.0 m)
2912.08,6 Ave & 60 St,40.63819599999992,-74.01382100000016,0bd9bd58-42e6-4680-9d19-83943372221f,6 Ave & 60 St,36047010200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2923.01,62 St & 4 Ave,40.63985899999998,-74.01977599999996,44a43ebf-cacf-4251-9ceb-e1c331ef1673,62 St & 4 Ave,36047007200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2932.03,Wakeman Pl & Ridge Blvd,40.63942099999993,-74.02682299999991,d946ce73-5487-4ab7-b429-cf873e9af5b5,Wakeman Pl & Ridge Blvd,36047007000,exact_name_plus_nearest_coord,high (distance 0.0 m)
2942.07,Shore Pkwy Greenway & Bay Ridge Ave,40.63895999999998,-74.03677999999998,2126579471787670468,Shore Pkwy Greenway & Bay Ridge Ave,36047003400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2947.05,Cortelyou Rd & E 8 St,40.638740000000006,-73.97063000000001,2121033124458338894,Cortelyou Rd & E 8 St,36047049200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2951.05,55 St & 7 Ave,40.63967300000003,-74.00895699999997,3ac37967-e174-421a-bfeb-d02249fb1266,55 St & 7 Ave,36047010000,exact_name_plus_nearest_coord,high (distance 0.0 m)
2957.08,Ave C & McDonald Ave,40.64034360000001,-73.97915220000002,2137775326353803668,Ave C & McDonald Ave,36047048600,exact_name_plus_nearest_coord,high (distance 0.0 m)
2961.05,59 St & 5 Ave,40.640125,-74.01572599999996,0b857ee5-3d10-4152-952e-95fbaf06677a,59 St & 5 Ave,36047007400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2971.02,64 St & 3 Ave,40.63997799999997,-74.02324000000002,4dde902d-512c-4e9e-8899-a68424ed87c0,64 St & 3 Ave,36047002200,exact_name_plus_nearest_coord,high (distance 0.0 m)
2981.03,Colonial Rd & Wakeman Pl,40.64067,-74.02939999999998,2121032035614514006,Colonial Rd & Wakeman Pl,36047003400,exact_name_plus_nearest_coord,high (distance 0.0 m)
2984.04,Cortelyou Rd & Argyle Rd,40.640340000000016,-73.96603,1814907277023901890,Cortelyou Rd & Argyle Rd,36047052000,exact_name_plus_nearest_coord,high (distance 0.0 m)
2996.05,Ocean Pkwy & Ave C,40.64077999999999,-73.97395,2121032708855884414,Ocean Pkwy & Ave C,36047048800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3000.08,6 Ave & 55 St,40.640830999999984,-74.010996,9789dc0f-1eb6-4830-bda9-1ce5f1413e19,6 Ave & 55 St,36047010000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3007.05,Church Ave & Story St,40.642030999999974,-73.98107299999997,180b83a0-329c-4069-87be-df862cb1baed,Church Ave & Story St,36047022800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3011.03,59 St & 4 Ave,40.641269,-74.01765100000003,178bad16-1b02-4264-94c0-a8fd0faa60fe,59 St & 4 Ave,36047007400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3019.02,65 St & 2 Ave,40.640493000000006,-74.02563999999991,93da4d1b-d574-45b0-85d7-5b82e2887267,65 St & 2 Ave,36047002200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3019.03,Keegan Rd & 2 Ave,40.64243139706091,-74.0255355834961,18326827-dcae-47e0-8518-c4bb9e21eef6,Keegan Rd & 2 Ave,36047001804,exact_name_plus_nearest_coord,high (distance 0.0 m)
3022.01,Cortelyou Rd & E 19 St,40.64268999999999,-73.96099,1814907590556515014,Cortelyou Rd & E 19 St,36047051400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3034.02,Matthews Ct & Coney Island Ave,40.642349999999986,-73.96951000000001,1822663031356509142,Matthews Ct & Coney Island Ave,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3038.08,50 St & 7 Ave,40.642500999999974,-74.00605500000002,7cb65297-c880-459a-b054-4e059576c02a,50 St & 7 Ave,36047009800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3046.03,E 3 St & Church Ave,40.64381700000002,-73.9774329999999,8df41833-c7bf-4171-bdab-58d64f6ade54,E 3 St & Church Ave,36047049600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3050.03,55 St & 5 Ave,40.642407999999925,-74.01331800000003,566a6389-5c22-49ca-8c24-4d9eea135170,55 St & 5 Ave,36047007600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3056.05,12 Ave & 36 St,40.64354600000001,-73.98641800000001,ad037fe2-4a28-4b55-863c-229aada0b43a,12 Ave & 36 St,36047049800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3056.07,37 St & 13 Ave,40.64166,-73.98505000000002,2121032386733337206,37 St & 13 Ave,36047022600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3070.04,E 16 St & Cortelyou Rd,40.64172999999999,-73.96364,1814907423052790164,E 16 St & Cortelyou Rd,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3080.01,E 8 St & Beverley Rd,40.643690000000014,-73.97163,2121032507515216178,E 8 St & Beverley Rd,36047049200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3084.05,52 St & 6 Ave,40.642703000000026,-74.00944100000001,816e50eb-dc4b-47dc-b773-154e2020cb0d,52 St & 6 Ave,36047010000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3087.01,Cortelyou Rd & E 34 St,40.644540000000006,-73.94485999999999,1828965671716082498,Cortelyou Rd & E 34 St,36047085400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3090.06,Church Ave & McDonald Ave,40.64280899999998,-73.97923900000002,557f8d40-dec1-4c61-bd03-a0d1a6ea0e4b,Church Ave & McDonald Ave,36047048600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3093.07,57 St & 4 Ave,40.64262200000002,-74.01686600000001,380394f7-64fa-4a65-a4d1-7bcaddd41fab,57 St & 4 Ave,36047007400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3099.01,37 St & Fort Hamilton Pkwy,40.64417000000001,-73.98923,2121032193446634360,37 St & Fort Hamilton Pkwy,36047011000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3113.06,Rugby Rd & Beverley Rd,40.64435000000001,-73.96591,1817432233006383832,Rugby Rd & Beverley Rd,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3113.1,Stratford Rd & Beverley Rd,40.64378000000001,-73.96867,1865017865553426604,Stratford Rd & Beverley Rd,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3113.10,Stratford Rd & Beverley Rd,40.64378000000001,-73.96867000000007,1865017865553426604,Stratford Rd & Beverley Rd,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3117.05,46 St & 7 Ave,40.64474299999999,-74.00375400000001,31f340f3-3201-449e-b017-a26813aa448f,46 St & 7 Ave,36047009600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3121.01,Cortelyou Rd & Albany Ave,40.644829999999956,-73.93852999999986,1817432954560889524,Cortelyou Rd & Albany Ave,36047085400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3125.09,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,9991b75b-a9ba-4abc-bf84-0108291be05a,Ocean Pkwy & Church Ave,36047049400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3129.08,53 St & 5 Ave,40.643371000000016,-74.01188400000001,83d1ff16-ba56-4eae-aa6a-b37b6439db82,53 St & 5 Ave,36047010000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3132.09,Beverley Rd & Nostrand Ave,40.64507,-73.94879999999999,1822663143025657920,Beverley Rd & Nostrand Ave,36047082600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3135.04,Chester Ave & 12 Ave,40.644367000000045,-73.98427599999995,7aa86431-bbc5-4d9c-8198-9630c9d32a22,Chester Ave & 12 Ave,36047049800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3138.03,56 St & 2 Ave,40.64570499999999,-74.02029199999996,2022386456542683974,56 St & 2 Ave,36047002200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3138.09,58 St & 2 Ave,40.644512,-74.02150599999999,,,,no_name_match_coordinate_far,unmatched (nearest 167.6 m)
3140.09,Bedford Ave & Beverley Rd,40.64491,-73.95487000000003,1820420224296772166,Bedford Ave & Beverley Rd,36047079201,exact_name_plus_nearest_coord,high (distance 0.0 m)
3148.08,E 17 St & Beverley Rd,40.644659999999995,-73.96321999999999,1814906692908349788,E 17 St & Beverley Rd,36047051200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3148.09,E 19 St & Beverley Rd,40.644829999999985,-73.96129999999998,1845677022981917240,E 19 St & Beverley Rd,36047051200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3155.01,Schenectady Ave & Cortelyou Rd,40.645349999999965,-73.93267999999999,1815968422007427668,Schenectady Ave & Cortelyou Rd,36047085200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3157.08,Turner Pl & Coney Island Ave,40.64521,-73.97073000000005,1828965347681089818,Turner Pl & Coney Island Ave,36047049200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3161.02,46 St & 6 Ave,40.64592100000002,-74.00570800000001,7155b0a6-2545-4b02-ae8c-9c0c4220f8c3,46 St & 6 Ave,36047009600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3164.04,Brooklyn Ave & Beverley Rd,40.64574999999994,-73.94330999999995,1815968237323833702,Brooklyn Ave & Beverley Rd,36047085400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3166.03,Albemarle Rd & McDonald Ave,40.645074000000015,-73.97968100000003,bbb48e80-7d2f-4b3c-bb8c-591bc931945a,Albemarle Rd & McDonald Ave,36047049600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3169.07,53 St & 4 Ave,40.64486199999996,-74.01453099999998,2ad41c1f-5636-4a63-ad52-761e2613061a,53 St & 4 Ave,36047007600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3172.01,Tilden Ave & Nostrand Ave,40.64683,-73.94933000000002,1815968147129520346,Tilden Ave & Nostrand Ave,36047082600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3178.02,57 St & 1 Ave,40.64637700000001,-74.02308700000003,160e21da-6dd2-47ff-8385-e13c8cdce4fa,57 St & 1 Ave,36047002200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3180.02,Beverley Rd & Flatbush Ave,40.64498999999998,-73.95817999999998,1814907062275537820,Beverley Rd & Flatbush Ave,36047051400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3180.09,Albemarle Rd & E 21 St,40.647410000000015,-73.95932999999994,1814906873296976512,Albemarle Rd & E 21 St,36047051002,exact_name_plus_nearest_coord,high (distance 0.0 m)
3184.07,New Utrecht Ave & 9 Ave,40.646249287052434,-73.99452600971485,2122552934440059494,New Utrecht Ave & 9 Ave,36047011000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3187.01,Beverley Rd & E 49 St,40.64621,-73.93066999999999,1817433126359581672,Beverley Rd & E 49 St,36047085000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3188.04,Rugby Rd & Albemarle Rd,40.64672,-73.96637000000004,1815967313905864892,Rugby Rd & Albemarle Rd,36047152200,exact_name_plus_nearest_coord,high (distance 0.0 m)
3192.05,7 Ave & 41 St,40.64737899999999,-74.000911,189f573b-a2d0-40d2-af15-83c5015d93e2,7 Ave & 41 St,36047008600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3199.01,Caton Ave & E 7 St,40.647718000000005,-73.97366300000002,8dc8c0b3-4d70-40fe-a75a-86e30ecb676b,Caton Ave & E 7 St,36047050401,exact_name_plus_nearest_coord,high (distance 0.0 m)
3202.06,48 St & 5 Ave,40.64635100000001,-74.00927100000003,328d778a-7e71-4240-acae-b84f0fdaa5c5,48 St & 5 Ave,36047008000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3205.06,Brooklyn Ave & Tilden Ave,40.64725000000007,-73.94352000000012,1823008917260927616,Brooklyn Ave & Tilden Ave,36047085600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3208.07,Dahill Rd & 12 Ave,40.64603700000001,-73.980963,dfb8b9c8-3006-4b76-963a-95f7471dc0a8,Dahill Rd & 12 Ave,36047049800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3211.06,53 St & 2 Ave,40.64744000000001,-74.018846,6969d756-33a6-4a0b-83d0-3db38bc382d1,53 St & 2 Ave,36047001803,exact_name_plus_nearest_coord,high (distance 0.0 m)
3214.04,Tilden Ave & Lott St,40.64661000000002,-73.95401,1820420129807491554,Tilden Ave & Lott St,36047079202,exact_name_plus_nearest_coord,high (distance 0.0 m)
3220.01,58 St & Pier 4,40.64647500000001,-74.02608100000006,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,58 St & Pier 4,36047001804,exact_name_plus_nearest_coord,high (distance 0.0 m)
3223.07,Ocean Ave & Tennis Ct,40.64872999999999,-73.96083999999999,1819720453019329398,Ocean Ave & Tennis Ct,36047051002,exact_name_plus_nearest_coord,high (distance 0.0 m)
3229.07,E 48 St & Tilden Ave,40.647949999999966,-73.93182000000006,1815968345907104578,E 48 St & Tilden Ave,36047085000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3230.01,Caton Ave & E 10 St,40.64848100000001,-73.97058,e85c3165-ad0a-44a3-9683-d8cf7575f465,Caton Ave & E 10 St,36047050600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3233.02,5 Ave & 44 St,40.648649999999996,-74.00646000000005,1975559886658995034,5 Ave & 44 St,36047008600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3240.15,Fort Hamilton Pkwy & E 5 St,40.649036999999964,-73.97672999999998,3f05490b-a3d8-4d15-bd25-0212555b5dff,Fort Hamilton Pkwy & E 5 St,36047050001,exact_name_plus_nearest_coord,high (distance 0.0 m)
3243.02,47 St & 3 Ave,40.64914299999999,-74.01238400000004,1dba415a-2c46-419e-838d-7e068b8d7d6f,47 St & 3 Ave,36047008000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3246.06,New York Ave & Snyder Ave,40.648679999999985,-73.94634999999997,1828965172312150882,New York Ave & Snyder Ave,36047085600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3253.01,52 St & 1 Ave,40.64929199999998,-74.020105,5b0b689f-9bd2-4743-b4cc-d4629a9a709b,52 St & 1 Ave,36047001803,exact_name_plus_nearest_coord,high (distance 0.0 m)
3256.04,Bedford Ave & Albemarle Rd,40.64795999999997,-73.95559999999999,1817432346178415570,Bedford Ave & Albemarle Rd,36047079400,exact_name_plus_nearest_coord,high (distance 0.0 m)
3263.01,E 18 St & Church Ave,40.64958,-73.96315999999999,1826348248869574940,E 18 St & Church Ave,36047050600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3266.01,7 Ave & 40 St,40.64816899999996,-74.00005700000001,46a1ff6c-6131-414a-9ef6-65a8db7d305f,7 Ave & 40 St,36047008800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3272.01,E 8 St & Caton Ave,40.64805499999999,-73.97243199999993,80969478-8dbc-42e1-8e16-ac0132a431c2,E 8 St & Caton Ave,36047050401,exact_name_plus_nearest_coord,high (distance 0.0 m)
3275.03,45 St & 4 Ave,40.64914499999999,-74.009486,6fefe1b3-5f0d-47aa-b1dd-cec211239950,45 St & 4 Ave,36047008000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3278.07,Brooklyn Ave & Snyder Ave,40.64914999999998,-73.94368000000001,1815968026870435892,Brooklyn Ave & Snyder Ave,36047085600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3280.04,Fort Hamilton Pkwy & E 2 St,40.648005,-73.979342,40fd82d6-c0e9-4876-adfb-816140ecfc39,Fort Hamilton Pkwy & E 2 St,36047050001,exact_name_plus_nearest_coord,high (distance 0.0 m)
3283.05,48 St & 2 Ave,40.65017599999999,-74.01560600000009,48e7e465-f861-452a-9bf7-7eacd0b2bcac,48 St & 2 Ave,36047002000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3286.07,Rogers Ave & Snyder Ave,40.64871069109079,-73.95216381346133,1817432434869846072,Rogers Ave & Snyder Ave,36047082400,exact_name_plus_nearest_coord,high (distance 7.2 m)
3294.03,E 21 St & Church Ave,40.65007,-73.96001000000007,1815967159287043052,E 21 St & Church Ave,36047051002,exact_name_plus_nearest_coord,high (distance 0.0 m)
3300.04,E 49 St & Church Ave,40.65182,-73.93135,1815967674683118258,E 49 St & Church Ave,36047086800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3300.06,Snyder Ave & Schenectady Ave,40.65,-73.93295999999994,1845676917264180046,Snyder Ave & Schenectady Ave,36047086000,exact_name_plus_nearest_coord,high (distance 0.0 m)
3303.03,Caton Ave & Argyle Rd,40.64968100000001,-73.96782900000004,1796642668661690940,Caton Ave & Argyle Rd,36047017700,exact_name_plus_nearest_coord,high (distance 0.0 m)
3306.03,5 Ave & 41 St,40.64998299999996,-74.00514400000006,4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,5 Ave & 41 St,36047008600,exact_name_plus_nearest_coord,high (distance 0.0 m)
3309.04,Church Ave & E 42 St,40.65127000000002,-73.93818000000002,1817432709747753390,Church Ave & E 42 St,36047085800,exact_name_plus_nearest_coord,high (distance 0.0 m)
3312.07,Prospect Ave & Greenwood Ave,40.651745000000005,-73.97598799999999,be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,Prospect Ave & Greenwood Ave,36047050202,exact_name_plus_nearest_coord,high (distance 0.0 m)
3315.05,44 St & 3 Ave,40.651173000000014,-74.01140499999998,16e70b05-5b73-4930-9dcf-f79e5ce9eaf5,44 St & 3 Ave,36047000200,exact_name_plus_nearest_coord,high (distance 0.0 m)
